Sample:	'1
File name:	Default_20230301_162626.FD3
Run date:	'16:20:05, 03/01/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
580.0	-164.2	-96.37	-24.79	-68.23	-30.80	-27.85	12.61	12.25	48.22	133.6	132.9	105.8	73.87	159.0	 1479	558.0	2.544	-1.059	-1.811	-2.250	-2.466	-0.339	-0.530	0.369	0.370	0.267	-0.159	1.282	0.986	2.726	0.483	0.205	1.237	0.727	0.941	0.561	0.855	0.305	0.595	0.425	0.038	0.404	-0.606	-0.062	-0.421	-0.476	-0.452	-0.329	-0.759	0.079	-0.231	-0.948	0.479	0.680	-0.074	-1.138	-1.367	-0.826	-1.191	-1.470	-0.584	-1.098	-1.172	-1.677	-1.069	-1.302	-1.128	2.158	12.57	36.51	103.3	580.6	879.7	74.07	0.054	-1.599	-2.497
585.0	-168.1	-131.1	-69.92	-85.69	-34.15	-4.901	2.827	14.58	30.67	130.4	130.8	112.4	61.27	50.71	752.8	 1360	51.38	-3.793	-2.698	0.486	-2.089	0.009	-1.067	0.085	-0.389	1.867	0.166	0.908	-0.617	1.576	-0.428	-0.239	0.425	0.849	-0.147	-0.093	-0.197	-0.839	0.233	1.437	-0.024	-0.120	-0.431	-0.276	-0.888	-0.983	-0.339	-0.460	-0.201	-0.075	-0.267	-0.867	-0.223	0.314	0.566	-0.760	-1.689	-0.892	-0.981	-0.659	-1.010	-0.640	-0.964	-1.137	-1.626	-1.203	-0.997	-0.735	1.739	6.674	22.57	154.4	668.2	638.5	54.74	-1.199	-2.200
590.0	-129.4	-96.68	-53.36	-69.13	-17.55	-28.34	-16.90	7.596	37.48	99.89	145.2	110.3	61.46	19.82	195.9	 1212	626.1	3.289	-3.056	-2.277	-2.218	-1.076	-1.041	-0.828	0.365	-0.165	0.262	-0.486	-0.608	-0.287	-0.807	0.169	0.002	-0.603	-0.076	0.080	-0.301	-0.891	-0.007	-0.465	-0.307	-0.814	-0.441	-0.408	-0.784	-0.643	-0.614	-0.786	-0.791	-0.384	-0.374	-1.358	-0.535	-0.618	0.160	-0.118	-0.893	-1.189	-1.306	-0.679	-1.171	-0.814	-0.864	-1.259	-1.054	-1.254	-1.498	-1.143	-0.458	0.486	3.794	33.47	175.4	466.2	543.8	174.0	4.662
595.0	-113.5	-125.9	-95.64	-61.72	-35.23	-26.34	-22.80	3.696	55.40	72.44	135.7	122.9	56.16	14.82	41.98	418.4	 1247	127.9	-1.956	-2.395	-2.568	-0.765	-1.152	-1.609	-1.916	-1.660	-1.644	-0.837	-1.412	0.101	-0.869	-0.955	-0.565	-1.017	-0.564	-0.203	-0.764	-0.722	-0.373	-0.654	-1.053	-0.996	-0.601	-0.731	-0.629	-0.546	-1.071	-0.805	-1.304	-0.790	-0.711	-1.175	-0.683	-1.144	-0.128	-0.128	-0.601	-1.673	-1.333	-1.014	-0.322	-0.784	-1.595	-1.308	-0.830	-1.187	-1.601	-1.190	-1.208	-1.092	-0.027	6.457	37.19	104.9	284.9	607.3	84.33
600.0	-124.8	-102.1	-87.65	-63.43	-29.47	-29.01	-21.75	13.12	37.16	70.82	108.3	129.9	53.96	14.30	8.625	107.4	 1060	399.5	-2.839	-3.007	-3.229	-1.759	-0.890	-1.785	-1.203	-2.414	-0.143	-0.590	-1.698	0.123	-2.018	-1.612	-0.763	-0.720	-0.572	-0.706	-1.167	-0.741	-1.412	-0.755	-0.344	-1.309	-0.550	-1.531	-0.592	-0.777	-0.948	-0.658	-0.865	-0.450	-1.238	-1.427	-0.719	-1.342	-0.499	-0.570	-0.267	-0.564	-0.850	-1.311	-0.893	-1.285	-1.840	-0.546	-0.911	-0.576	-1.559	-1.809	-1.152	-1.452	-0.814	0.415	7.251	22.13	69.61	382.5	508.8
605.0	-108.4	-102.2	-76.58	-53.48	-53.47	-32.71	-20.66	-2.042	42.32	57.41	86.43	114.7	49.08	17.31	1.756	25.42	524.0	956.7	34.09	-3.172	-2.727	-2.668	-2.899	-1.961	-2.989	-1.561	-1.212	-0.618	-1.323	-1.805	-1.130	-0.329	-1.208	-0.770	-0.482	-1.463	-1.447	0.083	-1.598	-1.044	-1.158	-1.247	-0.223	-1.411	-1.461	-0.733	-0.770	-0.801	-0.604	-0.796	-0.854	-0.930	-1.265	-1.542	-0.849	-0.289	-0.597	-0.957	-1.126	-1.927	-1.206	-1.801	-1.097	-1.171	-1.248	-0.712	-1.070	-1.834	-0.935	-1.719	-1.685	-1.343	0.498	3.314	14.17	104.9	416.3
610.0	-142.7	-128.3	-97.04	-62.59	-28.02	-42.93	-13.02	-3.797	26.98	46.98	72.50	102.3	69.61	16.91	5.339	6.005	136.9	865.8	433.6	0.439	-1.758	-1.546	-3.632	-1.963	-2.927	-1.528	-1.840	-1.913	-0.930	-2.963	-1.399	-1.430	-2.649	-1.146	-1.190	-0.991	-1.279	-1.115	-1.177	-0.707	-1.090	-1.302	-1.148	-1.546	-1.339	-0.944	-1.198	-1.169	-0.692	-0.798	-0.897	-1.135	-1.238	-1.516	-1.194	-0.990	-0.777	-0.278	-0.900	-1.451	-0.724	-1.754	-0.906	-1.470	-1.844	-1.208	-1.131	-1.232	-1.166	-1.172	-1.549	-1.143	-1.210	-0.569	2.146	22.32	111.5
615.0	-101.8	-115.6	-89.80	-50.15	-50.82	-34.90	-25.32	-4.843	11.85	43.67	61.32	74.76	87.09	16.19	7.071	5.861	29.77	296.9	944.0	96.73	-2.912	-0.641	-3.236	-1.851	-1.692	-1.971	-1.778	-3.768	-2.436	-2.117	-0.780	-1.658	-2.363	-1.991	-1.333	-1.452	-0.758	-1.385	-1.248	-1.456	-1.018	-0.988	-1.444	-1.197	-1.212	-0.737	-0.828	-1.331	-1.040	-0.826	-0.803	-1.283	-1.044	-1.174	-1.333	-1.397	-1.327	-0.940	-0.720	-1.083	-1.166	-1.880	-1.055	-1.158	-1.888	-2.014	-1.724	-0.862	-1.741	-1.672	-2.067	-1.288	-1.222	-1.853	-1.089	3.733	23.22
620.0	-135.4	-43.79	-121.1	-46.40	-46.58	-45.89	-19.11	-10.23	17.47	51.29	65.14	59.58	73.99	27.02	5.023	3.491	6.280	73.99	816.5	307.1	-1.247	-2.783	-3.086	-1.572	-3.413	-2.057	-2.544	-1.517	-2.367	-1.727	-1.866	-2.036	-1.439	-1.795	-1.298	-1.320	-1.837	-1.239	-0.896	-1.413	-0.557	-1.544	-1.444	-1.603	-0.914	-1.857	-1.480	-1.253	-1.606	-0.977	-0.617	-1.548	-0.814	-1.213	-1.703	-1.803	-1.318	-1.038	-1.095	-0.629	-1.273	-1.434	-1.186	-1.707	-1.607	-1.520	-1.485	-1.630	-1.319	-1.939	-2.064	-1.885	-1.692	-1.617	-1.815	-0.922	3.882
625.0	-107.2	-110.3	-88.99	-58.73	-39.90	-25.05	10.01	-6.660	3.658	39.24	62.12	54.46	55.78	42.84	11.09	6.558	1.530	13.49	418.6	773.0	24.33	-0.722	-3.422	-1.273	-2.311	-2.759	-1.643	-2.060	-2.744	-2.434	-2.850	-0.952	-1.178	-2.245	-1.138	-2.409	-0.842	-0.976	-1.330	-1.689	-1.525	-1.531	-1.490	-1.345	-0.719	-1.707	-1.546	-0.879	-1.452	-1.080	-0.661	-1.314	-0.860	-1.198	-1.481	-1.589	-1.521	-1.546	-0.569	-0.551	-1.368	-1.635	-1.602	-1.245	-1.574	-1.094	-2.212	-2.161	-1.852	-1.647	-2.134	-1.190	-1.771	-1.928	-2.107	-1.719	-0.762
630.0	-115.0	-116.2	-77.24	-51.46	-24.89	-32.54	-15.29	-0.240	16.08	41.69	47.90	45.79	40.47	44.30	15.87	6.428	-0.263	-0.386	113.0	729.2	336.6	0.725	-2.201	-1.159	-2.321	-3.017	-1.752	-2.301	-1.474	-1.913	-2.926	-2.112	-1.752	-2.036	-2.067	-1.910	-1.043	-1.080	-1.958	-1.385	-1.425	-1.612	-1.004	-1.589	-1.782	-1.381	-1.381	-0.943	-1.283	-0.959	-1.127	-1.681	-0.921	-1.408	-1.470	-1.752	-1.306	-1.885	-1.398	-1.071	-1.272	-1.425	-1.592	-1.746	-1.343	-1.704	-1.677	-2.002	-1.857	-1.567	-1.928	-1.641	-1.841	-1.602	-2.078	-1.448	-1.580
635.0	-91.91	-90.36	-45.66	-49.24	-41.51	-28.52	-33.37	6.485	4.545	32.63	37.12	36.86	27.53	28.82	30.51	6.204	-0.673	-1.345	25.13	261.8	766.8	69.06	-2.387	-1.448	-2.256	-2.949	-3.199	-2.640	-2.319	-1.568	-2.833	-1.989	-2.190	-1.668	-2.241	-2.373	-2.119	-1.174	-2.819	-1.332	-1.926	-1.529	-1.023	-1.811	-1.164	-2.077	-1.330	-1.692	-0.698	-1.108	-1.533	-1.338	-1.341	-1.171	-1.475	-0.790	-1.593	-1.666	-1.530	-1.690	-1.745	-1.111	-1.343	-1.519	-1.761	-1.689	-1.554	-1.860	-2.199	-2.203	-1.307	-2.224	-1.857	-1.963	-1.862	-1.228	-2.097
640.0	-85.18	-65.15	-27.78	-53.55	-52.17	-39.16	-17.71	4.312	4.217	24.38	37.27	39.36	25.90	18.82	33.36	8.890	-3.482	-0.998	3.856	63.28	700.7	242.6	-2.867	-3.175	-2.553	-2.003	-2.927	-2.584	-2.661	-1.514	-2.404	-1.506	-0.937	-2.276	-1.779	-2.099	-2.317	-1.230	-2.113	-1.334	-1.612	-1.404	-1.739	-1.706	-1.490	-1.276	-1.524	-1.492	-0.873	-0.773	-1.501	-1.219	-1.006	-1.405	-1.082	-1.178	-1.392	-1.807	-1.617	-1.921	-1.414	-1.542	-0.832	-1.610	-1.826	-1.723	-1.785	-1.657	-1.890	-1.610	-1.609	-2.530	-1.755	-2.143	-2.254	-2.049	-2.123
645.0	-132.5	-76.57	-39.38	-52.56	-37.11	-40.16	-7.782	-6.668	8.693	36.78	34.01	40.76	30.06	16.20	29.93	14.80	-0.870	-6.275	-0.746	12.22	374.4	620.3	14.29	-2.016	-2.081	-2.138	-1.890	-2.929	-2.217	-2.532	-2.778	-1.784	-1.736	-2.185	-2.002	-1.204	-2.462	-1.631	-1.927	-2.210	-1.722	-1.964	-1.386	-1.797	-1.348	-1.782	-1.107	-1.568	-0.761	-0.804	-0.792	-1.352	-0.801	-1.111	-2.220	-1.571	-1.148	-1.435	-1.515	-1.918	-1.629	-1.613	-1.753	-1.648	-1.550	-2.105	-1.617	-1.401	-1.988	-1.849	-1.483	-2.459	-1.758	-2.112	-2.610	-2.557	-1.925
650.0	-118.3	-123.2	-66.02	-44.39	-54.18	-18.25	-23.86	3.183	14.97	18.71	28.72	27.70	31.34	16.46	26.25	16.37	-3.052	-2.509	-2.401	-0.751	115.6	731.0	140.5	-3.471	-2.275	-2.364	-1.642	-2.876	-2.503	-2.477	-1.871	-3.052	-2.851	-1.749	-2.508	-1.924	-2.433	-1.798	-1.761	-2.561	-2.355	-1.896	-1.716	-1.926	-2.062	-1.466	-1.410	-1.194	-1.401	-0.940	-1.261	-0.580	-1.300	-0.897	-1.502	-1.692	-1.757	-1.409	-1.799	-1.554	-1.642	-1.762	-1.292	-1.405	-1.272	-1.717	-1.891	-1.886	-1.695	-2.479	-1.576	-1.908	-2.122	-1.904	-2.272	-2.326	-2.041
