Sample:	'1
File name:	Default_20230203_102907.FD3
Run date:	'10:22:46, 02/03/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
575.0	-197.5	-138.8	-93.35	-98.84	-47.51	-40.96	-18.88	-6.441	52.90	121.2	95.11	78.99	82.36	315.3	982.6	94.22	-1.747	-3.298	-0.748	-1.210	0.447	-3.203	1.908	-0.422	0.354	3.292	0.413	0.582	2.143	3.213	1.330	2.977	2.785	1.604	1.887	1.691	1.137	1.360	1.896	1.837	0.732	-0.145	-0.072	-0.040	-0.363	-0.564	0.161	-1.285	-0.290	0.003	-0.427	0.357	1.528	0.036	-1.019	-0.747	-1.911	-1.655	-1.491	-1.558	-1.324	-1.612	-1.537	-2.266	-1.317	-1.747	-1.782	1.213	12.96	38.76	102.2	221.0	56.64	-1.445	-2.938	-2.851	-3.238
580.0	-146.0	-166.7	-105.9	-80.35	-80.87	-51.32	-29.97	-13.88	31.86	123.9	113.2	103.8	57.70	80.31	848.9	415.3	0.214	-5.729	-5.032	-1.722	-2.175	-2.668	0.226	0.660	1.079	1.261	-1.034	0.553	2.224	2.810	0.772	1.206	1.376	1.317	2.157	0.763	0.947	1.035	1.329	0.148	0.677	-0.481	-0.535	0.377	-0.933	-0.503	0.121	-1.311	-0.600	-0.455	-0.614	-0.986	0.364	0.387	-0.816	-1.296	-1.979	-1.902	-1.555	-1.767	-1.439	-1.875	-1.324	-2.238	-1.940	-1.720	-1.447	-1.210	1.413	6.970	23.20	131.9	197.5	35.82	-2.446	-2.863	-3.056
585.0	-221.3	-119.3	-102.6	-91.82	-87.58	-59.00	-29.32	-4.534	41.85	125.5	132.9	99.43	56.43	21.77	399.8	800.0	18.15	-7.898	-3.711	-1.050	-4.901	-4.359	-0.302	-1.527	-0.366	-0.728	-0.470	-0.754	1.139	1.457	-0.386	0.301	1.667	1.184	0.470	0.158	0.551	0.796	0.006	-0.455	-0.114	-1.011	-1.481	-0.589	-1.402	-0.505	-0.418	-1.022	-0.846	-0.208	-0.752	-1.351	0.140	0.070	-0.172	-1.502	-1.211	-1.292	-1.672	-1.714	-1.717	-1.913	-2.040	-2.312	-2.171	-1.763	-2.271	-1.865	-1.376	-0.206	3.873	33.06	151.1	151.5	16.06	-2.533	-3.385
590.0	-208.1	-141.5	-125.1	-70.55	-78.18	-55.67	-22.48	-4.006	18.82	79.55	135.4	99.25	57.30	6.770	99.72	682.0	292.9	-6.402	-3.793	-1.371	-4.852	-3.707	-2.798	-1.877	-2.701	-1.108	-1.460	-2.235	0.142	-0.734	0.554	-1.376	0.045	0.121	-0.537	-0.924	-0.266	0.007	-0.426	-0.684	-0.995	-0.797	-1.019	-0.965	-1.127	-0.597	-0.754	-0.588	-1.096	-0.610	-1.037	-1.356	-1.426	-0.969	-0.359	-1.376	-1.758	-1.926	-1.428	-1.316	-2.022	-2.008	-1.557	-2.135	-1.954	-1.956	-2.296	-1.894	-2.346	-1.754	-1.226	5.487	38.26	104.1	106.4	32.74	-1.664
595.0	-164.6	-156.6	-125.2	-56.72	-69.20	-45.03	-37.67	-9.068	15.99	65.43	115.7	107.6	45.96	8.797	14.11	213.7	668.0	53.71	-5.649	-4.468	-4.097	-2.321	-2.992	-3.226	-1.412	-3.241	-1.909	-1.897	-1.186	-0.720	-0.313	-0.926	-0.724	-1.751	-0.178	-1.431	-1.258	-0.155	-0.425	-1.458	-1.422	-1.126	-0.913	-1.616	-1.391	-1.411	-1.637	-1.403	-1.362	-0.506	-1.167	-1.628	-1.558	-1.606	-1.656	-0.966	-1.353	-1.557	-2.424	-2.085	-1.526	-1.993	-1.882	-1.479	-1.635	-1.420	-2.665	-2.144	-2.399	-2.487	-2.573	-1.159	7.229	22.60	59.53	135.2	39.02
600.0	-170.7	-100.6	-102.1	-68.53	-59.82	-28.47	-29.81	-8.775	9.691	51.38	91.41	113.3	33.27	11.07	-2.873	51.33	555.3	284.6	-5.451	-4.181	-3.871	-5.091	-3.992	-3.058	-2.143	-4.118	-2.406	-3.941	-1.198	-0.425	-1.912	-2.158	-1.720	-1.503	-1.813	-1.109	-1.192	-0.947	-1.106	-1.819	-1.255	-1.628	-1.920	-1.563	-1.975	-1.485	-1.099	-1.228	-1.589	-1.243	-1.146	-2.069	-1.645	-1.478	-1.275	-1.698	-1.204	-1.431	-2.350	-2.523	-2.090	-2.576	-2.147	-1.981	-2.245	-1.986	-2.546	-2.297	-2.050	-3.037	-1.975	-2.511	0.223	3.227	12.98	81.99	116.7
605.0	-134.4	-107.0	-97.61	-123.5	-61.73	-62.98	-32.50	-23.74	-2.673	44.40	75.34	111.0	47.89	12.37	-5.557	4.682	264.6	534.5	8.316	-5.264	-5.455	-4.619	-4.451	-3.117	-3.111	-4.367	-3.160	-5.091	-1.940	-1.751	-2.234	-1.804	-2.091	-1.946	-2.132	-1.934	-2.614	-1.952	-1.722	-1.547	-1.715	-2.158	-1.150	-1.469	-1.724	-1.761	-1.755	-1.130	-1.021	-1.304	-1.610	-2.002	-1.822	-1.624	-1.960	-1.605	-1.356	-1.692	-1.878	-2.216	-1.936	-2.257	-2.565	-1.595	-2.822	-1.174	-2.798	-2.684	-2.058	-2.168	-2.575	-2.456	-1.832	-1.448	0.701	20.65	91.68
610.0	-146.3	-155.0	-106.4	-84.60	-77.63	-62.82	-44.40	-25.75	3.120	33.93	42.96	81.06	63.28	5.585	-4.570	-4.036	65.79	459.0	209.3	-4.270	-5.221	-4.909	-5.245	-3.301	-4.354	-4.034	-3.262	-3.218	-2.522	-2.944	-2.364	-2.656	-1.824	-1.956	-2.175	-1.924	-1.713	-1.910	-1.159	-1.685	-1.776	-1.851	-1.748	-2.221	-1.684	-2.085	-1.907	-1.296	-1.677	-1.494	-1.319	-2.227	-2.062	-1.883	-2.360	-1.738	-1.045	-1.442	-1.966	-1.802	-2.104	-2.583	-2.038	-2.285	-2.110	-1.721	-2.142	-2.101	-2.607	-2.645	-2.637	-2.742	-2.244	-1.938	-2.083	2.539	23.11
615.0	-176.7	-178.6	-91.47	-87.96	-92.65	-63.95	-45.92	-24.72	5.155	34.64	37.98	57.95	63.61	11.34	-7.431	-9.088	13.45	149.6	489.0	39.46	-5.438	-2.847	-4.242	-4.736	-5.900	-1.975	-1.599	-2.796	-0.973	-2.749	-1.921	-3.569	-2.439	-1.913	-1.605	-2.420	-2.547	-1.609	-2.533	-2.012	-1.776	-1.923	-1.772	-1.687	-1.001	-2.544	-1.728	-1.352	-2.051	-1.130	-1.645	-2.226	-2.045	-1.677	-2.226	-1.947	-1.235	-1.363	-1.495	-1.722	-1.967	-2.427	-2.328	-1.757	-2.498	-2.058	-1.553	-2.491	-2.295	-2.709	-2.785	-2.836	-2.869	-2.316	-2.922	-1.346	2.816
620.0	-132.2	-155.8	-101.7	-82.50	-73.69	-71.56	-44.18	-21.87	-12.48	22.74	30.90	40.60	50.54	22.87	-11.94	-10.43	-4.850	32.33	418.4	207.5	-5.210	-4.316	-4.606	-4.998	-4.041	-4.017	-3.349	-2.222	-3.759	-2.811	-2.882	-4.290	-2.450	-2.677	-2.824	-2.071	-2.362	-3.032	-3.012	-2.422	-2.825	-2.593	-2.266	-2.484	-2.045	-1.969	-1.929	-2.224	-2.068	-1.307	-1.902	-2.050	-1.904	-1.857	-2.468	-2.495	-2.419	-2.280	-1.698	-1.283	-2.002	-3.041	-2.146	-2.077	-2.360	-2.202	-1.430	-2.770	-2.088	-2.691	-1.793	-2.930	-2.055	-2.276	-2.742	-2.551	-1.149
625.0	-160.2	-137.5	-115.5	-93.94	-58.37	-57.77	-37.68	-35.14	-10.38	12.06	25.41	34.69	33.72	26.98	-1.917	-8.551	-8.157	1.793	202.3	426.9	2.230	-4.911	-5.054	-5.880	-3.600	-4.683	-3.400	-3.636	-3.958	-2.894	-3.107	-3.374	-2.602	-3.414	-3.625	-1.663	-2.728	-2.129	-2.085	-2.435	-2.495	-2.232	-2.602	-2.345	-2.608	-1.760	-1.731	-2.060	-1.750	-1.621	-1.628	-1.656	-1.541	-1.659	-1.835	-2.101	-2.212	-2.291	-1.944	-1.011	-2.402	-2.736	-1.645	-2.412	-3.167	-2.461	-1.813	-2.005	-2.414	-2.623	-2.474	-2.859	-2.035	-1.983	-2.488	-2.213	-2.532
630.0	-146.2	-147.9	-118.6	-91.24	-86.95	-54.92	-42.74	-39.05	-19.05	9.693	18.89	16.83	19.92	21.59	3.900	-7.024	-6.354	-6.913	48.17	386.0	159.2	-4.146	-5.114	-5.264	-4.821	-3.584	-4.005	-4.410	-3.189	-3.773	-2.855	-3.219	-3.418	-2.422	-3.102	-2.314	-2.088	-2.308	-2.880	-2.828	-2.212	-2.718	-2.544	-2.479	-2.824	-1.989	-1.887	-2.411	-1.885	-1.317	-1.614	-1.894	-2.139	-2.175	-1.967	-2.197	-2.118	-2.049	-1.919	-1.636	-1.933	-2.161	-2.578	-2.095	-2.243	-2.176	-2.280	-1.985	-1.983	-2.078	-2.159	-2.786	-2.356	-2.659	-2.518	-3.312	-2.767
635.0	-165.4	-123.2	-105.6	-92.19	-70.73	-56.02	-48.00	-34.50	-17.33	10.27	4.130	1.682	7.347	7.620	15.64	-1.809	-8.501	-5.966	3.871	130.2	396.0	27.33	-4.350	-3.397	-4.512	-1.624	-3.544	-5.050	-3.566	-3.187	-2.913	-2.238	-3.526	-2.928	-2.056	-2.275	-2.442	-1.778	-2.249	-2.567	-1.941	-2.466	-2.550	-2.008	-2.443	-2.107	-1.606	-2.277	-1.815	-1.414	-1.647	-1.608	-2.366	-1.758	-1.781	-2.379	-2.173	-2.027	-2.549	-2.540	-2.558	-2.213	-2.242	-1.900	-2.185	-2.116	-2.108	-1.936	-2.440	-2.413	-1.951	-2.510	-2.327	-3.021	-2.071	-3.690	-2.652
640.0	-198.6	-155.2	-127.2	-94.58	-79.12	-65.50	-61.11	-20.26	-26.55	0.977	-3.386	-5.742	-0.536	7.502	22.86	0.510	-8.995	-8.133	-3.604	27.08	355.4	151.3	-4.138	-3.070	-4.389	-3.956	-3.903	-5.315	-3.667	-2.369	-2.712	-3.694	-2.596	-3.364	-2.087	-2.241	-2.052	-3.031	-2.228	-3.119	-2.364	-2.283	-2.706	-1.844	-1.931	-1.981	-1.548	-2.536	-1.612	-1.640	-1.915	-1.852	-2.109	-2.309	-1.622	-2.390	-2.084	-2.062	-1.976	-2.422	-2.006	-1.918	-1.974	-2.299	-2.224	-2.919	-2.373	-2.235	-2.937	-2.248	-3.118	-2.038	-2.202	-3.224	-2.569	-3.080	-3.429
645.0	-162.7	-125.5	-96.88	-83.69	-67.30	-52.56	-45.81	-34.98	-28.15	-17.28	-9.298	10.40	-5.129	-3.322	16.77	4.154	-5.154	-6.797	-4.543	2.792	173.6	326.7	2.263	-4.752	-6.665	-5.217	-4.815	-4.779	-3.185	-2.775	-3.923	-4.409	-2.865	-2.954	-3.436	-2.778	-1.926	-2.098	-2.092	-2.859	-2.820	-2.344	-2.191	-2.096	-2.181	-1.770	-1.823	-2.160	-1.753	-2.120	-1.756	-1.434	-2.307	-2.356	-2.326	-1.783	-2.506	-2.155	-1.799	-1.969	-2.476	-2.282	-2.091	-2.256	-2.124	-2.638	-2.574	-2.723	-2.859	-2.254	-2.750	-2.510	-2.581	-2.411	-2.545	-2.963	-3.096
650.0	-211.4	-161.7	-91.09	-92.76	-74.49	-63.08	-49.80	-41.06	-18.86	-14.32	-10.06	-2.615	-6.086	-0.288	8.903	9.246	2.395	-7.891	-8.842	-4.272	48.28	374.8	59.78	-5.873	-5.185	-3.524	-4.630	-4.473	-5.245	-3.227	-3.807	-3.295	-2.537	-3.230	-2.846	-1.970	-2.352	-2.194	-2.856	-2.808	-2.424	-2.671	-2.791	-2.579	-2.731	-2.181	-1.981	-1.795	-1.820	-1.899	-1.602	-1.880	-1.924	-1.972	-2.273	-2.013	-2.250	-2.099	-1.696	-1.976	-1.989	-2.024	-2.466	-1.757	-2.261	-2.548	-2.412	-2.433	-2.429	-2.218	-2.379	-2.222	-1.840	-2.324	-2.042	-2.437	-3.239
