Sample:	'1
File name:	Default_20230207_150144.FD3
Run date:	'14:55:23, 02/07/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
575.0	-146.8	-135.2	-85.00	-49.91	-42.73	-31.05	-0.540	-1.693	67.35	138.6	122.4	100.3	108.4	427.3	 1246	121.9	3.866	-3.337	-1.224	-0.941	0.129	-0.063	-0.209	0.801	3.076	1.575	-0.119	0.666	0.116	2.631	2.422	2.184	1.079	0.983	1.533	1.180	1.195	1.655	1.079	0.976	-0.710	-0.394	-0.862	0.224	0.188	-0.617	-1.169	-1.680	-0.850	-0.846	-0.827	-0.575	-0.120	-0.459	-0.671	-1.578	-2.178	-2.536	-2.077	-2.113	-2.074	-2.230	-2.631	-2.388	-1.773	-2.209	-1.837	1.416	15.86	49.82	136.8	294.8	66.59	-0.556	-2.978	-3.113	-4.021
580.0	-145.9	-145.0	-125.2	-78.57	-54.76	-37.06	-21.56	-4.159	53.23	145.5	147.6	108.0	79.24	115.0	 1082	471.6	-0.756	-2.161	0.653	-1.809	-1.163	-0.663	-0.864	-0.191	0.995	0.224	-1.087	0.104	0.598	0.280	1.770	1.318	1.299	-0.005	0.475	0.220	0.232	1.079	0.335	0.028	-0.265	-0.542	-0.561	-0.556	-0.906	-0.677	-1.180	-1.201	-1.653	-0.303	-0.992	-1.237	-0.749	-0.536	-1.488	-0.861	-2.028	-2.239	-2.325	-1.698	-2.243	-1.953	-1.956	-1.667	-1.574	-2.127	-1.954	-1.760	1.662	9.256	30.55	172.8	259.3	49.45	-2.718	-3.386	-3.627
585.0	-121.9	-182.4	-87.46	-82.98	-29.99	-48.94	-32.03	6.555	63.16	128.8	170.9	108.0	62.69	32.85	522.4	981.7	25.83	-1.620	-3.915	-3.368	-2.602	0.928	-2.624	-2.316	-0.668	-0.841	-1.677	-1.283	-0.406	-0.217	0.386	0.053	0.220	0.246	0.616	-0.116	-0.514	-0.014	0.764	-0.074	-0.545	-0.835	-0.686	-0.474	-1.358	-0.250	-0.986	-0.683	-1.676	-0.609	-0.957	-1.991	-1.060	-0.371	-0.752	-1.164	-2.631	-1.478	-2.496	-1.009	-2.389	-1.822	-2.183	-1.683	-2.144	-2.369	-2.657	-1.974	-1.949	-0.177	4.995	44.46	195.4	210.5	25.15	-2.558	-3.393
590.0	-97.74	-158.2	-79.56	-56.08	-42.87	-33.03	-24.61	6.206	46.29	113.2	168.4	128.0	62.68	20.06	134.0	836.1	416.1	-0.674	-3.145	-4.224	-3.367	-1.796	-1.115	-2.701	-0.709	-1.615	-1.419	-1.386	-1.290	-0.709	0.380	-1.815	-0.741	-0.732	-0.509	-0.896	-1.187	-0.297	-0.596	-0.848	-0.786	-1.174	-1.703	-1.256	-1.670	-1.448	-1.477	-1.541	-1.230	-1.053	-1.455	-1.560	-2.138	-1.184	-1.091	-1.274	-1.931	-1.411	-2.622	-2.416	-2.597	-2.133	-2.229	-1.618	-2.149	-2.471	-2.398	-2.526	-2.288	-2.070	-0.949	7.954	49.73	144.2	165.5	41.27	0.073
595.0	-133.8	-93.55	-68.53	-112.6	-37.77	-31.22	-25.03	0.419	38.80	79.77	154.5	121.3	68.90	15.07	25.64	272.4	863.9	75.53	-3.349	-2.576	-3.952	-4.392	-3.284	-4.456	-1.541	-2.054	-3.537	-0.582	-2.606	-1.639	-1.413	-1.129	-1.373	-1.664	-1.663	-0.783	-1.928	-0.523	-1.528	-1.447	-1.145	-1.066	-2.057	-1.861	-1.271	-1.653	-1.429	-2.141	-1.618	-1.189	-1.436	-1.515	-1.781	-2.201	-1.231	-0.550	-1.959	-1.548	-1.892	-2.111	-2.056	-1.824	-2.403	-2.179	-2.876	-2.042	-2.238	-2.590	-2.653	-2.984	-2.659	-0.908	8.451	30.47	85.25	180.6	56.64
600.0	-116.3	-148.4	-60.49	-130.8	-46.70	-34.65	-39.92	-12.26	40.85	63.54	112.7	120.5	57.22	4.439	-1.577	62.06	705.5	317.8	-2.498	-3.059	-1.869	-2.731	-2.514	-2.911	-2.498	-3.995	-4.794	-1.958	-1.746	-1.825	-1.960	-2.842	-1.020	-1.294	-2.039	-1.815	-1.778	-0.970	-1.227	-1.822	-2.192	-0.878	-1.813	-1.972	-1.984	-1.726	-1.982	-1.528	-2.228	-1.554	-1.621	-1.932	-2.071	-1.854	-1.240	-1.544	-1.778	-1.921	-2.509	-2.061	-2.874	-1.339	-2.302	-2.244	-1.872	-1.940	-2.734	-3.122	-2.513	-2.571	-3.081	-2.831	-0.153	4.972	19.45	112.5	160.6
605.0	-132.5	-112.9	-69.79	-78.47	-4.319	-41.18	-2.973	-1.703	11.29	60.25	87.78	130.2	53.36	4.000	-2.489	10.26	344.9	666.0	14.84	-3.642	-1.243	-2.397	-3.142	-3.889	-4.105	-3.664	-4.338	-0.962	-2.310	-2.635	-2.694	-2.769	-2.010	-1.825	-2.525	-1.216	-1.233	-1.326	-0.636	-0.834	-1.497	-2.286	-2.910	-2.980	-2.225	-2.101	-2.147	-2.087	-1.571	-1.117	-1.885	-1.471	-2.319	-2.220	-1.959	-2.141	-1.382	-2.059	-2.111	-2.289	-3.019	-3.035	-2.486	-2.548	-1.983	-2.309	-2.460	-2.537	-2.894	-2.872	-3.108	-3.086	-2.266	-1.421	2.250	28.86	123.3
610.0	-118.8	-81.82	-52.54	-52.99	-62.07	-49.24	-21.05	6.929	21.86	35.67	66.87	94.14	65.68	10.66	-3.304	-1.851	84.38	587.1	312.8	-4.201	-5.156	-3.566	-4.580	-4.000	-3.905	-2.943	-2.422	-1.714	-2.872	-2.836	-3.681	-2.453	-2.436	-2.707	-1.992	-1.996	-1.805	-1.767	-1.217	-1.962	-1.509	-2.258	-2.142	-2.419	-2.203	-2.117	-1.767	-2.450	-1.809	-1.490	-1.808	-1.622	-2.310	-1.986	-2.067	-2.358	-1.735	-2.247	-1.743	-2.356	-2.968	-2.486	-2.520	-2.613	-1.814	-2.691	-2.583	-2.425	-3.151	-2.922	-2.347	-2.847	-2.387	-2.312	-1.573	3.888	31.08
615.0	-140.8	-135.1	-48.47	-89.06	-94.71	-51.75	-21.27	-9.047	15.00	31.17	50.08	61.89	71.70	24.40	-4.350	-5.848	19.21	194.9	690.2	45.45	-5.246	-4.196	-4.352	-4.474	-3.407	-2.035	-2.886	-2.526	-3.577	-2.086	-3.280	-1.948	-2.709	-2.192	-1.801	-1.418	-1.987	-2.029	-1.394	-2.690	-3.015	-2.475	-2.436	-2.437	-1.991	-1.726	-1.942	-2.341	-1.655	-1.076	-1.634	-1.373	-1.945	-2.532	-2.790	-2.559	-2.001	-1.874	-1.837	-2.061	-2.411	-2.142	-1.976	-2.389	-2.244	-2.365	-2.455	-2.741	-2.865	-3.206	-2.908	-2.648	-2.796	-2.622	-2.918	-1.481	3.989
620.0	-162.6	-77.05	-101.2	-75.04	-77.81	-28.53	-40.33	-13.07	10.65	41.07	42.37	51.25	56.75	26.79	-4.743	-7.395	-1.221	44.31	612.1	234.6	-4.241	-5.491	-4.525	-5.603	-1.613	-4.382	-4.246	-3.913	-3.649	-3.073	-2.927	-3.212	-2.807	-2.104	-1.898	-1.795	-1.088	-1.488	-1.488	-2.279	-2.162	-2.094	-2.607	-2.504	-2.253	-1.998	-2.006	-1.556	-2.118	-2.081	-1.583	-2.378	-1.948	-2.143	-2.364	-2.110	-1.964	-2.270	-2.168	-2.044	-2.335	-2.873	-2.370	-2.830	-2.775	-2.760	-2.549	-2.952	-3.118	-3.346	-2.859	-2.823	-2.971	-2.688	-3.595	-2.901	-1.994
625.0	-146.4	-105.7	-80.24	-80.77	-54.55	-58.93	-26.95	-25.32	-9.119	22.94	23.89	52.18	42.19	34.29	0.911	-6.112	-3.671	9.296	299.5	499.8	8.951	-3.673	-3.959	-4.867	-2.650	-3.459	-2.750	-5.179	-2.207	-3.250	-2.378	-3.691	-4.190	-2.505	-2.252	-1.608	-1.837	-1.568	-2.219	-2.394	-2.307	-2.855	-2.124	-2.354	-2.229	-2.630	-2.375	-2.087	-2.278	-1.794	-1.722	-2.265	-1.885	-2.679	-2.223	-1.947	-2.054	-2.248	-2.562	-1.821	-2.244	-2.109	-2.405	-1.973	-2.672	-2.425	-2.821	-2.615	-2.958	-2.534	-2.443	-2.999	-3.080	-2.756	-3.703	-2.751	-2.595
630.0	-206.9	-114.0	-80.47	-72.00	-77.22	-51.56	-35.32	-20.82	-10.72	19.66	21.29	34.23	15.97	28.35	7.357	-8.781	-4.246	-1.987	72.65	463.5	181.9	-3.913	-3.936	-4.557	-4.036	-3.641	-4.135	-4.914	-3.594	-3.643	-2.803	-3.003	-3.297	-3.497	-2.409	-2.078	-2.492	-2.241	-2.144	-2.796	-1.620	-2.657	-2.433	-2.297	-2.221	-2.388	-2.111	-2.267	-2.326	-2.138	-2.065	-1.911	-2.092	-2.793	-2.166	-2.554	-1.970	-2.490	-2.507	-1.763	-1.955	-1.822	-2.778	-2.447	-3.241	-2.449	-2.940	-2.019	-2.907	-2.803	-2.598	-3.157	-2.874	-3.154	-2.930	-2.631	-2.712
635.0	-165.6	-147.5	-88.74	-69.83	-75.96	-31.49	-40.38	-23.03	-15.05	5.805	30.16	25.14	22.83	13.07	11.24	-6.242	-6.042	-6.487	12.70	161.9	481.7	35.29	-6.463	-5.137	-4.445	-3.717	-5.242	-2.959	-3.991	-3.373	-4.769	-3.798	-2.620	-3.553	-3.080	-3.420	-3.491	-1.463	-2.324	-1.729	-2.279	-2.219	-2.610	-2.511	-2.620	-1.828	-2.266	-1.825	-1.882	-1.838	-1.631	-2.079	-2.192	-2.236	-2.644	-1.834	-2.065	-2.407	-2.919	-2.242	-1.708	-2.238	-2.265	-2.719	-3.112	-2.389	-2.812	-2.977	-2.573	-3.505	-2.645	-2.770	-3.032	-3.109	-2.728	-3.169	-3.463
640.0	-149.2	-124.2	-76.63	-88.54	-77.06	-30.23	-22.92	-33.15	-9.587	-4.762	7.148	21.20	2.423	-0.774	18.30	-2.641	-9.017	-7.919	-2.041	36.95	434.5	187.0	-3.458	-6.050	-3.512	-3.582	-3.730	-3.598	-4.318	-2.999	-4.852	-4.029	-3.958	-2.803	-3.081	-2.312	-2.751	-3.054	-2.284	-2.045	-1.596	-2.399	-3.145	-2.587	-2.613	-2.882	-2.244	-1.397	-1.435	-2.428	-1.722	-2.430	-2.162	-2.082	-2.295	-2.250	-2.074	-2.974	-2.548	-2.266	-2.436	-2.429	-2.106	-2.705	-3.122	-2.579	-2.725	-2.820	-3.106	-3.334	-2.600	-2.737	-2.732	-3.167	-3.440	-3.551	-3.146
645.0	-235.3	-91.17	-65.10	-66.57	-76.29	-30.89	-25.79	-40.89	4.396	-20.71	11.81	15.05	-5.013	-3.936	25.48	2.562	-8.991	-5.825	-4.973	4.149	225.9	391.1	5.008	-5.782	-4.292	-3.592	-3.105	-3.983	-3.870	-2.785	-5.808	-3.517	-2.935	-2.672	-3.006	-1.842	-1.338	-2.132	-2.294	-2.265	-2.431	-3.030	-2.374	-3.113	-2.513	-2.251	-2.927	-2.257	-2.222	-2.027	-1.460	-2.061	-2.554	-2.583	-2.468	-1.952	-2.792	-3.030	-2.923	-2.253	-2.807	-2.377	-2.581	-2.429	-2.549	-2.503	-2.960	-2.618	-2.489	-2.490	-2.274	-3.147	-2.909	-3.269	-2.617	-3.683	-3.671
650.0	-178.7	-127.0	-82.30	-64.08	-80.53	-49.11	-17.18	-52.86	-11.69	-22.75	-3.940	16.59	1.932	-5.073	7.973	9.848	-2.434	-4.685	-4.545	-1.695	68.07	448.2	73.80	-5.305	-4.593	-3.486	-3.228	-3.698	-4.211	-2.331	-4.109	-2.950	-3.171	-2.500	-3.407	-3.290	-2.272	-2.391	-2.824	-1.823	-2.521	-3.087	-2.416	-2.231	-2.579	-2.763	-3.286	-2.321	-1.851	-2.160	-1.518	-2.308	-2.597	-2.001	-2.739	-2.254	-2.991	-2.640	-2.514	-2.102	-2.973	-2.116	-2.196	-2.634	-2.796	-2.737	-2.935	-2.430	-2.888	-2.536	-3.130	-3.069	-3.254	-2.912	-2.496	-4.130	-4.080
