Sample:	'1
File name:	Default_20230714_152313.FD3
Run date:	'15:16:52, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
590.0	-25.49	-38.80	-16.46	-18.53	-16.98	-11.83	-5.673	6.205	3.880	25.27	49.33	16.10	8.818	10.25	79.82	367.6	131.0	1.814	-0.267	-1.162	0.442	-0.144	-0.457	-0.353	-0.322	0.222	-0.263	0.297	0.269	0.216	0.436	-0.395	0.932	0.515	-0.038	-0.574	0.752	-0.056	0.435	0.180	0.049	-0.128	-0.057	-0.314	0.343	-0.196	-0.288	-0.075	0.147	0.008	-0.148	-0.197	0.173	1.063	1.056	0.769	0.236	-0.395	-0.685	-0.409	-0.370	-0.321	-0.719	-0.107	-0.226	-0.182	-0.009	-0.409	-0.201	-0.313	0.198	3.399	17.14	48.80	59.36	19.77	0.199
595.0	-35.29	-35.02	-11.64	-15.19	-21.76	-10.58	-12.07	-2.400	7.384	7.749	45.63	29.17	8.574	8.897	19.83	148.9	331.9	19.15	-1.614	0.174	-0.251	-0.489	-0.535	-0.917	-0.176	-0.831	-0.235	-0.288	-0.670	0.524	-0.243	0.041	0.736	0.648	-0.473	-0.319	-0.493	0.627	-0.091	-0.136	0.186	-0.184	-0.135	0.145	-0.582	-0.645	-0.404	-0.158	0.104	0.041	-0.264	0.302	0.244	-0.018	0.390	0.555	0.750	0.175	-0.338	-0.781	-0.752	0.020	-0.054	-0.551	0.203	-0.281	-0.239	-0.426	0.095	-0.765	-0.062	-0.018	3.390	10.63	28.70	63.80	22.56
600.0	-44.65	-29.68	-23.83	-27.53	-11.18	-11.41	-12.14	-12.90	2.177	5.866	28.24	48.31	15.01	8.523	8.394	39.59	311.5	114.5	1.133	-2.110	-0.380	-0.954	0.189	-1.389	0.444	-0.366	0.550	0.227	0.004	0.086	-0.802	-0.034	0.848	0.373	-0.258	-0.169	-0.277	-0.050	-0.221	-0.133	-0.385	0.035	-0.158	0.135	-0.095	-0.760	-0.609	-0.242	0.031	-0.326	-0.369	0.118	-0.257	-0.035	0.264	0.486	0.780	-0.327	-0.296	-0.401	-0.511	-0.367	-0.519	-0.854	0.011	-0.225	-0.427	-0.205	-0.531	-0.678	-0.400	-0.579	0.379	2.277	6.560	35.83	55.12
605.0	-21.94	-34.47	-26.07	-15.91	-13.94	-13.07	-0.331	0.014	7.575	-3.697	16.39	63.23	21.18	5.357	4.644	9.838	173.1	234.0	3.519	-2.538	-0.046	-0.256	-1.093	-0.840	-0.389	-0.361	-0.028	-0.158	0.216	0.177	-0.726	-0.572	-0.655	-0.154	-0.005	-0.549	-0.819	-0.194	-0.295	-0.198	-0.473	0.056	-0.348	-0.425	-0.417	-0.401	-0.453	-0.532	-0.001	-0.358	-0.716	-0.465	-0.372	-0.432	-0.264	0.266	0.787	0.140	-0.600	-0.353	-0.604	-0.424	-0.315	-0.712	-0.190	-0.361	-0.045	-0.247	-0.369	-0.633	-0.641	-0.599	-0.450	0.056	0.917	8.446	38.46
610.0	-39.57	-23.79	-26.59	-15.46	-20.75	-17.26	-6.020	-3.585	4.136	-1.207	11.80	39.40	37.34	4.663	2.533	4.145	46.14	242.0	95.42	-1.264	-0.210	-0.711	-0.769	-0.770	-0.915	0.248	0.036	-0.156	0.046	-0.317	-0.109	-0.605	-1.082	-0.738	-0.268	-0.605	-0.459	-0.602	-0.484	-0.077	-0.686	-0.198	-0.136	-0.574	-0.554	-0.573	-0.769	-0.557	-0.377	-0.252	-0.451	-0.679	-0.458	-0.345	-0.572	-0.222	0.150	0.384	-0.273	-0.365	-0.290	-0.360	-0.159	-0.921	-0.310	-0.583	-0.418	-0.216	-0.491	-0.128	-0.850	-0.600	-0.509	-0.358	-0.069	1.291	9.543
615.0	-25.26	-38.87	-4.810	-15.81	-13.17	-15.73	-6.258	3.197	4.867	2.498	10.73	17.23	50.40	12.59	5.107	2.291	9.576	91.70	233.4	15.06	-0.886	-1.435	-1.201	-1.957	-1.101	-1.013	-1.666	-1.294	0.005	-0.705	0.730	-0.587	-0.992	-0.635	0.214	-1.085	-0.721	-0.363	-0.169	-0.393	-0.322	-0.394	-0.512	-0.403	-0.497	-0.522	-0.015	-0.471	-0.341	0.217	-0.379	-0.270	-0.557	-0.554	-0.464	-0.423	-0.550	-0.114	0.099	-0.192	-0.474	-0.235	-0.228	-0.533	-0.768	-0.100	-0.042	-0.552	-0.504	-0.312	-0.800	-0.526	-0.746	-0.669	-0.147	0.094	1.566
620.0	-34.58	-9.912	-22.34	-9.490	-16.89	-5.735	-13.45	6.536	3.587	-2.198	3.119	8.131	38.71	22.65	3.708	-1.548	4.461	21.54	218.1	83.98	-1.628	-1.099	-1.809	-2.461	-0.669	-2.100	-0.992	-0.781	-0.304	-1.618	0.544	-0.456	-0.756	-0.898	-0.554	-0.345	-0.926	-0.502	-0.431	-0.743	-1.000	-0.879	-0.063	-0.126	-0.656	-0.187	-0.496	-0.468	-0.246	-0.246	-0.265	-0.474	-0.332	-0.072	-0.519	-0.572	-0.268	-0.066	0.222	-0.148	-0.324	0.114	-0.507	-0.141	-0.421	-0.302	0.103	-0.417	-0.237	-0.478	-0.504	-0.388	-0.725	-0.068	-0.857	-0.364	-0.238
625.0	-24.48	-30.14	-8.732	-16.60	-18.51	-10.53	-5.424	-6.854	-2.301	-1.929	4.530	7.552	23.82	30.95	3.851	0.140	-0.593	4.537	119.1	184.2	1.268	-1.137	-1.898	-1.050	-1.235	-2.135	-0.997	0.037	-1.263	-1.871	-0.673	-0.018	-0.898	-0.427	-0.565	-0.336	-0.752	-0.521	-0.542	-0.549	-0.645	-0.507	-0.758	-0.335	-0.129	-0.318	-0.475	-0.460	-0.139	-0.507	-0.326	-0.632	-0.668	-0.305	-0.084	-0.659	-0.322	-0.404	-0.004	0.239	-0.013	-0.201	-0.641	-0.265	-0.400	-0.087	-0.697	-0.749	-0.216	-0.833	-0.310	-0.512	-0.392	-0.661	-0.856	-0.211	-0.865
630.0	-35.24	-40.66	-35.28	-20.26	-11.36	-10.57	3.314	-6.267	1.252	-0.685	1.295	5.556	11.71	36.33	9.517	2.759	-2.457	1.346	31.34	188.4	70.64	0.285	-0.699	-1.028	-0.977	-1.216	-1.110	-0.655	-0.829	-0.763	-1.458	-0.231	-0.867	-0.599	-0.824	-0.363	-1.445	-0.452	-0.447	-0.465	-0.543	-0.668	-0.453	-0.515	-0.428	-0.465	-0.336	-0.644	-0.405	-0.366	-0.525	-0.452	-0.635	-0.355	-0.570	-0.323	-0.611	-0.785	-0.257	0.100	0.048	-0.624	-0.847	-0.466	-0.761	-0.112	-0.394	-0.536	-0.497	-0.549	-0.590	-0.608	-0.831	-0.905	-0.675	-0.321	-0.593
635.0	-42.55	-52.12	-23.11	-18.60	-6.671	-5.139	-9.061	-8.278	2.333	4.462	1.106	4.371	8.544	20.47	19.92	0.935	1.176	-1.491	6.648	70.86	182.5	12.91	-0.411	-1.843	-1.435	-1.060	-0.831	-0.871	-0.565	-1.013	-0.606	-0.616	-1.950	-1.555	-1.249	-0.522	-1.166	-0.224	-0.896	-0.244	-0.626	-0.188	-0.896	-0.795	-0.348	-0.393	-0.779	-0.551	-0.401	-0.348	-0.098	-0.824	-0.573	-0.768	-0.282	-0.642	-0.824	-0.819	-0.373	-0.280	-0.259	-0.481	-0.397	-0.905	-0.647	-0.484	-0.349	-0.782	-0.557	-0.729	-0.605	-0.537	-0.140	-0.458	-0.471	-0.433	-0.668
640.0	-32.45	-39.60	-20.17	-14.45	-16.28	-8.889	-7.085	-9.096	2.099	1.502	1.735	3.113	4.168	9.626	24.11	2.782	1.379	-1.714	2.035	17.98	173.9	63.65	-1.790	-1.168	-1.769	-1.036	-1.735	-0.016	-0.615	-0.915	-1.321	-0.714	-1.075	-0.535	-0.734	-1.062	-0.780	-0.812	-0.378	-0.033	-1.034	-0.257	-0.163	-0.428	0.229	-0.570	-0.760	-0.567	-0.740	-0.185	-0.121	-1.189	-0.694	-0.583	-0.322	-0.295	-0.367	-0.836	-1.007	-0.671	-0.346	-0.326	-0.793	-0.455	-0.767	-0.536	-0.749	-0.494	-0.430	-0.303	-0.376	-0.447	-0.184	-0.485	-0.578	-0.337	-0.403
645.0	-52.69	-19.27	-6.487	-22.54	-18.84	-12.83	2.755	-12.03	-5.323	8.053	-4.029	4.153	8.401	5.155	23.46	13.88	0.823	-1.985	1.627	3.509	91.75	136.9	3.215	-1.352	-0.395	-1.182	-1.576	-0.520	-0.716	-0.858	-0.211	-0.297	-1.788	-0.701	-0.554	-0.358	-0.172	-0.988	-0.352	-0.312	-0.370	-0.257	-0.492	-0.671	-0.034	-0.425	-1.011	-0.129	-0.919	-0.244	-0.256	-0.732	-0.513	-0.377	-0.929	-0.520	0.146	-0.723	-1.309	-0.387	-0.293	-0.306	-0.700	-0.554	-0.928	-0.726	-0.533	-0.323	-0.065	-0.573	-0.251	-0.177	-0.072	-0.486	-0.174	-0.477	-0.680
650.0	-41.34	-16.62	1.149	-7.906	-8.020	-22.08	-5.503	-8.530	-8.633	-3.043	-2.169	5.112	5.476	3.493	11.90	15.60	-0.154	-1.329	-0.498	-0.468	28.39	163.7	27.84	-1.223	-1.390	-1.910	-1.468	-1.115	-1.434	-0.735	-0.787	-1.164	-0.630	-1.050	-0.913	-0.123	-0.884	-0.548	-0.398	-0.692	-0.340	-0.446	-0.841	-0.774	-0.482	-0.524	-0.955	-0.618	-0.596	-0.106	-0.150	-0.785	-0.399	-0.603	-0.773	-0.804	-0.381	-0.407	-0.765	-0.189	-0.411	-0.318	-0.432	-0.542	-0.570	-0.602	-0.935	-0.178	-0.073	-0.801	-0.146	-0.097	-0.185	-0.352	-0.259	-0.075	-0.703
