Sample:	'1
File name:	Default_20230713_103215.FD3
Run date:	'10:25:54, 07/13/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
595.0	-50.95	-28.37	-15.41	6.961	-10.41	-11.67	-10.17	3.455	4.970	20.16	56.99	53.51	30.44	23.23	28.30	207.9	498.6	29.75	-0.654	-0.920	-0.030	-0.450	-1.407	0.918	0.085	-0.013	-1.063	-0.840	-0.574	-0.790	-0.842	-0.706	-1.161	-0.125	0.566	-0.473	-0.710	-0.927	0.335	-0.024	-0.049	0.538	-0.849	-0.463	-0.818	-0.323	0.036	0.052	-0.207	-0.224	0.107	-0.550	-0.099	0.079	-0.266	0.217	-0.089	-0.606	-0.459	-0.753	-0.625	-1.016	-1.016	-0.355	-0.843	-1.094	-0.401	-0.909	-1.030	-0.526	-0.805	0.513	6.176	17.57	45.61	98.40	37.24
600.0	-56.45	-48.22	-35.64	-8.437	-22.06	-6.718	-10.43	-0.332	11.15	14.61	49.71	63.32	38.09	23.89	12.04	56.79	465.2	158.9	-2.260	-0.592	0.189	-0.990	-1.103	-1.801	-1.407	-0.255	-0.771	-1.367	-0.397	0.262	-1.224	-1.351	-0.477	-1.065	-0.565	-0.006	-0.386	-0.753	0.211	-0.852	-0.416	-0.656	-0.721	-0.529	-0.481	-0.121	-0.685	0.167	-0.172	-0.345	0.180	-0.776	-0.379	-0.478	-0.586	-0.005	0.443	-0.778	-0.012	-0.447	-0.753	-0.893	-0.972	-1.163	-0.705	-0.615	-0.648	-1.135	-0.236	-1.023	-0.202	-0.763	0.721	3.162	10.27	54.95	94.87
605.0	-19.83	-72.68	-15.01	-28.42	-16.03	-0.664	-10.39	1.456	16.62	27.43	43.27	88.48	50.36	22.97	9.257	15.55	249.6	358.8	5.793	-2.121	-1.017	0.461	-2.692	-1.017	-1.030	-0.106	-0.699	-1.259	-1.656	0.133	-0.287	-1.061	-0.564	-1.353	-0.123	-0.682	-0.611	-0.727	-0.436	-0.771	-1.131	-0.753	-1.137	-0.569	-0.191	-0.282	-0.728	-0.089	-0.715	-0.377	-0.457	-0.508	-0.592	-0.600	-0.652	-0.244	0.014	0.012	-1.037	-0.897	-0.760	-1.026	-0.724	-0.989	-0.842	-0.701	-0.667	-0.448	-0.879	-0.847	-0.899	-0.868	-0.806	-0.093	1.174	12.63	65.54
610.0	-44.35	-50.57	-35.69	-21.99	-0.625	-3.758	-7.617	14.46	18.02	27.62	33.93	67.01	65.31	27.09	10.69	4.620	67.49	359.3	145.5	-0.352	-2.007	0.269	-1.655	-1.449	-1.781	-0.771	-0.272	-0.765	-1.637	-0.782	-1.301	-0.461	-1.119	-0.516	-0.547	-0.501	-1.159	-1.232	-0.972	-0.611	-0.871	-0.542	-0.806	-0.580	-0.791	-1.038	-0.797	-0.436	-0.601	-0.395	-0.320	-0.792	-0.902	-0.817	-0.911	-0.642	-0.133	-0.113	-0.463	-0.800	-0.392	-1.021	-0.484	-1.089	-1.031	-1.013	-0.508	-0.747	-1.007	-0.902	-0.918	-1.005	-1.236	-1.212	-0.545	1.985	16.20
615.0	-21.64	-42.00	-9.119	-16.83	-7.553	-3.750	2.295	13.14	22.02	27.52	31.88	54.09	74.27	40.91	12.88	4.915	18.06	127.5	355.4	29.98	-1.117	-1.467	-1.085	-0.512	-0.946	-0.790	-0.437	-0.554	-0.041	-0.746	-0.690	-0.519	-1.310	-0.882	0.293	-0.752	-0.832	-1.359	-0.953	0.090	-1.324	-0.612	-0.609	-0.575	-1.000	-0.371	-1.098	-0.460	-0.808	-0.297	-0.230	-0.465	-0.548	-1.064	-0.290	-0.875	0.042	0.004	0.076	-0.268	-0.512	-0.684	-0.937	-0.830	-1.140	-0.482	-0.462	-1.341	-0.560	-1.115	-0.628	-1.117	-0.837	-1.359	-1.160	-0.104	2.478
620.0	-32.55	-36.18	-39.34	-6.293	-20.57	-9.937	9.260	10.45	19.90	32.05	41.34	50.84	76.96	52.95	12.12	3.382	3.503	31.63	333.6	154.5	-1.027	-2.429	-1.007	-1.842	-1.749	-0.617	-2.399	-0.953	-0.499	-1.280	-0.963	-0.606	-1.906	-0.233	-0.656	-1.215	-0.202	-1.054	-0.293	-0.222	-1.336	-0.839	-0.868	-1.202	-1.181	-0.377	-1.050	-0.799	-0.473	-0.877	-0.639	-0.518	-0.463	-1.168	-0.715	-1.396	-0.581	-0.399	-0.017	-0.378	-0.834	-1.021	-1.148	-1.116	-1.358	-1.200	-1.074	-0.817	-0.706	-0.848	-1.202	-1.672	-0.956	-1.111	-0.725	-0.730	-0.163
625.0	-57.37	-42.43	-15.00	-17.82	-15.42	-9.284	5.039	0.836	22.75	29.42	52.06	59.34	60.33	63.01	18.46	8.648	3.122	5.474	179.0	346.1	4.474	-1.653	-0.152	-1.899	-1.296	-0.990	-2.082	-1.377	-1.823	-1.255	-1.320	-1.292	-1.806	-1.408	-0.713	-1.033	-1.418	-2.044	-0.493	-1.329	-1.401	-0.703	-0.887	-1.402	-1.121	-0.987	-1.097	-0.772	-0.751	-0.805	-0.697	-1.124	-0.658	-1.102	-0.521	-1.108	-0.590	-0.706	-0.399	-0.320	-0.344	-1.151	-1.074	-1.237	-0.999	-1.176	-0.989	-1.021	-1.204	-1.261	-1.043	-1.564	-0.940	-0.938	-0.683	-0.824	-0.977
630.0	-33.72	-52.19	-27.04	-22.17	-12.08	-11.89	-1.307	6.159	28.19	42.76	56.61	62.74	63.59	67.35	30.98	8.538	3.422	2.771	47.40	355.7	115.7	-1.282	-1.767	-2.266	-1.559	-1.935	-1.545	-0.954	-2.465	-1.184	-1.036	-0.623	-1.630	-1.227	-1.304	-1.409	-1.476	-0.847	-0.890	-1.355	-0.999	-0.441	-0.926	-1.070	-0.750	-0.959	-0.906	-0.646	-0.833	-0.479	-0.704	-0.888	-0.861	-1.060	-1.019	-0.790	-0.864	-0.951	-0.732	-0.611	-0.388	-0.802	-0.958	-0.878	-1.160	-0.896	-0.942	-0.630	-1.007	-0.843	-0.841	-1.170	-0.727	-1.283	-1.250	-0.860	-0.883
635.0	-45.79	-26.88	-21.24	-13.85	-13.02	-10.62	-10.05	8.726	35.08	51.22	72.46	77.25	79.64	73.81	55.58	18.33	8.158	2.294	11.65	138.2	277.1	19.55	-0.989	-1.724	-1.743	-1.780	-1.770	-1.588	-1.940	-0.216	-1.428	-2.393	-1.035	-1.372	-1.471	-1.348	-1.179	-0.857	-0.825	-0.758	-0.910	-1.170	-0.583	-1.203	-0.958	-0.931	-0.967	-1.358	-1.078	-0.165	-0.686	-0.714	-0.820	-1.421	-0.942	-0.536	-1.282	-0.911	-1.009	-0.765	-0.422	-0.770	-0.967	-0.853	-1.021	-0.649	-0.961	-0.953	-1.144	-0.783	-0.690	-0.982	-0.676	-1.648	-0.986	-1.239	-1.188
640.0	-81.78	-10.58	-17.03	-18.35	-12.51	-8.571	5.990	15.10	38.17	51.41	70.32	91.30	81.08	77.38	68.64	25.71	9.897	1.766	4.133	36.76	266.1	109.8	-1.606	-2.162	-0.576	-2.040	-2.795	-1.658	-1.930	-1.343	-2.394	-3.012	-1.606	-1.420	-1.620	-0.673	-1.036	-1.204	-0.506	-0.737	-1.106	-0.812	-0.600	-1.162	-0.286	-1.081	-0.862	-0.485	-0.957	-0.386	-1.009	-0.760	-0.789	-1.087	-0.935	-0.586	-1.091	-1.260	-0.626	-0.895	-0.507	-0.567	-0.459	-1.050	-0.988	-1.232	-0.460	-1.113	-0.852	-0.910	-0.819	-0.373	-0.909	-0.896	-1.162	-0.854	-1.372
645.0	-45.33	-33.81	18.12	-9.691	-11.64	-2.299	-3.124	20.46	34.16	58.20	77.25	80.06	73.06	66.57	59.70	29.94	9.751	2.101	0.963	11.96	145.0	229.7	2.984	-2.133	-0.887	-1.700	-0.813	-1.337	-2.173	-2.600	-2.330	-2.001	-2.523	-1.868	-1.894	-0.924	-0.799	-1.118	-0.713	-1.338	-0.917	-1.009	-0.414	-0.737	-0.632	-0.772	-0.176	-1.199	-0.775	-0.373	-0.964	-0.953	-0.608	-0.732	-0.815	-1.200	-0.696	-1.052	-1.042	-1.283	-0.884	-0.802	-0.433	-1.156	-0.667	-0.928	-0.616	-1.606	-0.782	-1.058	-0.946	-0.484	-0.959	-1.143	-1.152	-1.581	-1.450
650.0	-52.85	-14.73	7.482	-5.736	-4.151	-7.136	-3.704	22.61	43.48	55.60	73.38	83.32	76.99	65.23	52.65	37.53	11.30	3.109	3.425	5.434	47.64	274.8	43.05	-1.380	-1.651	-1.854	-2.188	-2.068	-0.895	-2.204	-2.052	-1.284	-1.709	-1.272	-2.215	-0.749	-1.392	-0.853	-0.596	-1.404	-1.070	-1.596	-1.287	-1.055	-0.495	-1.127	-0.629	-1.148	-1.141	-0.645	-0.791	-0.962	-0.345	-1.135	-1.098	-1.180	-0.742	-1.233	-0.708	-1.333	-0.717	-0.588	-0.950	-1.017	-0.658	-0.587	-0.834	-1.160	-1.080	-0.816	-1.522	-0.975	-0.824	-0.911	-1.252	-1.147	-1.166
